2020-09-09 00:01:27	7001	15,6	65
2020-09-09 00:02:29	8700	17,6	63
2020-09-09 00:03:12	6a02	17,7	64
2020-09-09 00:03:26	8700	17,6	63
2020-09-09 00:05:21	8700	17,6	63
2020-09-09 00:05:50	6a02	17,7	64
2020-09-09 00:07:01	7001	15,6	65
2020-09-09 00:07:14	8700	17,6	63
2020-09-09 00:08:09	7001	15,6	65
2020-09-09 00:08:28	6a02	17,7	64
2020-09-09 00:09:08	8700	17,6	63
2020-09-09 00:09:47	6a02	17,7	64
2020-09-09 00:10:04	8700	17,6	63
2020-09-09 00:11:06	6a02	17,7	64
2020-09-09 00:11:58	8700	17,6	63
2020-09-09 00:12:25	6a02	17,7	64
2020-09-09 00:13:43	7001	15,6	65
2020-09-09 00:14:50	8700	17,6	63
2020-09-09 00:15:03	6a02	17,7	64
2020-09-09 00:16:22	6a02	17,7	64
2020-09-09 00:17:41	8700	17,6	63
2020-09-09 00:19:01	6a02	17,7	64
2020-09-09 00:30:59	8700	17,6	63
2020-09-09 00:33:29	6a02	17,6	64
2020-09-09 00:34:56	7001	15,8	67
2020-09-09 00:36:07	6a02	17,6	64
2020-09-09 00:37:26	6a02	17,6	64
2020-09-09 00:39:32	8700	17,5	63
2020-09-09 00:40:32	7001	15,9	67
2020-09-09 00:41:39	7001	16	67
2020-09-09 00:42:23	8700	17,5	63
2020-09-09 00:42:45	7001	16	67
2020-09-09 00:44:01	6a02	17,6	64
2020-09-09 00:46:11	8700	17,5	63
2020-09-09 00:48:21	7001	16,4	68
2020-09-09 00:49:28	7001	16,4	68
2020-09-09 00:50:36	6a02	17,6	63
2020-09-09 00:55:41	8700	17,5	63
2020-09-09 00:56:38	8700	17,5	63
2020-09-09 00:57:34	8700	17,5	63
2020-09-09 00:59:49	6a02	17,6	63
2020-09-09 01:00:38	7001	17	68
2020-09-09 01:01:09	6a02	17,6	63
2020-09-09 01:01:45	7001	17	68
2020-09-09 01:02:20	8700	17,5	63
2020-09-09 01:02:51	7001	17,1	68
2020-09-09 01:03:59	7001	17,1	68
2020-09-09 01:06:25	6a02	17,6	63
2020-09-09 01:07:44	6a02	17,6	63
2020-09-09 01:08:03	8700	17,5	63
2020-09-09 01:09:00	8700	17,5	63
2020-09-09 01:09:02	6a02	17,6	63
2020-09-09 01:11:41	6a02	17,5	63
2020-09-09 01:12:47	8700	17,5	63
2020-09-09 01:14:41	8700	17,5	63
2020-09-09 01:22:13	6a02	17,5	63
2020-09-09 01:57:27	8700	17,5	62
2020-09-09 02:03:01	6a02	17,4	63
2020-09-09 02:04:04	8700	17,4	63
2020-09-09 02:05:02	8700	17,4	63
2020-09-09 02:05:59	8700	17,4	62
2020-09-09 02:06:58	6a02	17,4	63
2020-09-09 02:08:17	6a02	17,4	63
2020-09-09 02:09:36	6a02	17,4	63
2020-09-09 02:10:44	8700	17,4	62
2020-09-09 02:11:42	8700	17,4	62
